catalog_type,direction_id,pair,unit_id,source_range,target_range,signal_strength,avg_score,operations,explanation_needed,response_model
secondary_echo_outside_primary_chain,luke_used_mark,Mark↔Luke,mark_luke_secondary_echoes.yaml_4,Mark 11:29,Luke 20:8,1,0.4669,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,mark_used_luke,Mark↔Luke,mark_luke_secondary_echoes.yaml_4,Mark 11:29,Luke 20:8,1,0.4669,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_162,Matt 19:30,Luke 13:30,1,0.466348,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_162,Matt 19:30,Luke 13:30,1,0.466348,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_129,Matt 9:5,Luke 7:48,1,0.465586,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_129,Matt 9:5,Luke 7:48,1,0.465586,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_146,Matt 12:32,Luke 12:10,1,0.465303,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_146,Matt 12:32,Luke 12:10,1,0.465303,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_160,Matt 20:16,Luke 13:30,1,0.463597,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_160,Matt 20:16,Luke 13:30,1,0.463597,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_49,Matt 12:44,Luke 11:25,1,0.46359,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_49,Matt 12:44,Luke 11:25,1,0.46359,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_173,Matt 22:33,Luke 4:32,1,0.462059,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_173,Matt 22:33,Luke 4:32,1,0.462059,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
block_order_or_rewriting_pressure,matthew_used_mark,Mark↔Matthew,18,Mark 10:6–Mark 10:31,Matt 19:4–Matt 19:30,1,0.461435,length_neutral; matt_additions; terminology_shift; matt_interposition,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
block_order_or_rewriting_pressure,mark_used_matthew,Mark↔Matthew,18,Matt 19:4–Matt 19:30,Mark 10:6–Mark 10:31,1,0.461435,length_neutral; mark_omissions; terminology_shift; mark_nonuse_of_matt_gap,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
block_order_or_rewriting_pressure,matthew_used_mark,Mark↔Matthew,6,Mark 2:5–Mark 2:22,Matt 9:2–Matt 9:17,1,0.458111,abbreviation; matt_omissions; tempo_smoothing; matt_interposition,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
block_order_or_rewriting_pressure,mark_used_matthew,Mark↔Matthew,6,Matt 9:2–Matt 9:17,Mark 2:5–Mark 2:22,1,0.458111,expansion; mark_additions; tempo_intensification; mark_nonuse_of_matt_gap,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_64,Matt 24:45,Luke 12:42,1,0.456058,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_64,Matt 24:45,Luke 12:42,1,0.456058,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_143,Matt 5:32,Luke 16:18,1,0.455459,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_143,Matt 5:32,Luke 16:18,1,0.455459,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
