direction_id,pair,source,target,source_ref,target_ref,score,pair_classes,source_token_count,target_token_count,shared_content_token_count,token_jaccard,max_exact_run_len,max_exact_run,target_inserted_or_source_absent_tokens,source_deleted_or_target_absent_tokens,lemma_replacements_or_substitutions,moved_lemmas,source_text,target_text,directional_reading
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 16:20,Mark 8:30,0.237866,matt_expands;substitution,8,4,1,0.0909,1,μηδενι,αυτοισ;επετιμησεν;λεγωσιν,αυτοσ;διεστειλατο;ειπωσιν;εστιν;μαθηταισ;τοισ;χριστοσ,5,,τότε ⸀διεστείλατο τοῖς ⸀μαθηταῖς ἵνα μηδενὶ εἴπωσιν ὅτι αὐτός ⸀ἐστιν ὁ χριστός.,καὶ ἐπετίμησεν αὐτοῖς ἵνα μηδενὶ λέγωσιν περὶ αὐτοῦ.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 8:30,Matt 16:20,0.237866,matt_expands;substitution,4,8,1,0.0909,1,μηδενι,αυτοσ;διεστειλατο;ειπωσιν;εστιν;μαθηταισ;τοισ;χριστοσ,αυτοισ;επετιμησεν;λεγωσιν,5,,καὶ ἐπετίμησεν αὐτοῖς ἵνα μηδενὶ λέγωσιν περὶ αὐτοῦ.,τότε ⸀διεστείλατο τοῖς ⸀μαθηταῖς ἵνα μηδενὶ εἴπωσιν ὅτι αὐτός ⸀ἐστιν ὁ χριστός.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 13:10,Luke 8:9,0.171969,substitution,7,5,1,0.0909,1,μαθηται,ειη;επηρωτων;παραβολη;τισ,αυτοισ;αυτω;ειπαν;λαλεισ;παραβολαισ;προσελθοντεσ,3,αὐτός,Καὶ προσελθόντες οἱ μαθηταὶ εἶπαν αὐτῷ· Διὰ τί ἐν παραβολαῖς λαλεῖς αὐτοῖς;,Ἐπηρώτων δὲ αὐτὸν οἱ μαθηταὶ ⸀αὐτοῦ τίς ⸂αὕτη εἴη ἡ παραβολή⸃.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 8:9,Matt 13:10,0.171969,substitution,5,7,1,0.0909,1,μαθηται,αυτοισ;αυτω;ειπαν;λαλεισ;παραβολαισ;προσελθοντεσ,ειη;επηρωτων;παραβολη;τισ,3,αὐτός,Ἐπηρώτων δὲ αὐτὸν οἱ μαθηταὶ ⸀αὐτοῦ τίς ⸂αὕτη εἴη ἡ παραβολή⸃.,Καὶ προσελθόντες οἱ μαθηταὶ εἶπαν αὐτῷ· Διὰ τί ἐν παραβολαῖς λαλεῖς αὐτοῖς;,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 13:31,Mark 4:31,0.201906,substitution;reordering,14,12,2,0.0909,2,κοκκω σιναπεωσ,γησ;μικροτερον;οσ;οταν;σπαρη;σπερματων;τησ;ωσ,αγρω;αλλην;ανθρωποσ;αυτοισ;βασιλεια;εσπειρεν;εστιν;λαβων;ομοια;ουρανων;παραβολην;παρεθηκεν,24,ειμι;ο,"Ἄλλην παραβολὴν παρέθηκεν αὐτοῖς λέγων· Ὁμοία ἐστὶν ἡ βασιλεία τῶν οὐρανῶν κόκκῳ σινάπεως, ὃν λαβὼν ἄνθρωπος ἔσπειρεν ἐν τῷ ἀγρῷ αὐτοῦ·","ὡς ⸀κόκκῳ σινάπεως, ὃς ὅταν σπαρῇ ἐπὶ τῆς γῆς, ⸂μικρότερον ὂν⸃ πάντων τῶν ⸀σπερμάτων τῶν ἐπὶ τῆς γῆς—",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 4:31,Matt 13:31,0.201906,substitution;reordering,12,14,2,0.0909,2,κοκκω σιναπεωσ,αγρω;αλλην;ανθρωποσ;αυτοισ;βασιλεια;εσπειρεν;εστιν;λαβων;ομοια;ουρανων;παραβολην;παρεθηκεν,γησ;μικροτερον;οσ;οταν;σπαρη;σπερματων;τησ;ωσ,24,ειμι;ο,"ὡς ⸀κόκκῳ σινάπεως, ὃς ὅταν σπαρῇ ἐπὶ τῆς γῆς, ⸂μικρότερον ὂν⸃ πάντων τῶν ⸀σπερμάτων τῶν ἐπὶ τῆς γῆς—","Ἄλλην παραβολὴν παρέθηκεν αὐτοῖς λέγων· Ὁμοία ἐστὶν ἡ βασιλεία τῶν οὐρανῶν κόκκῳ σινάπεως, ὃν λαβὼν ἄνθρωπος ἔσπειρεν ἐν τῷ ἀγρῷ αὐτοῦ·",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 27:1,Mark 15:1,0.178589,mark_expands;substitution;reordering,11,13,2,0.0909,1,συμβουλιον,απηνεγκαν;γραμματεων;δησαντεσ;ευθυσ;ολον;παρεδωκαν;πιλατω;ποιησαντεσ;πρεσβυτερων;πρωι;συνεδριον,γενομενησ;ελαβον;θανατωσαι;ιησου;λαου;παντεσ;πρεσβυτεροι;πρωιασ;ωστε,12,και,Πρωΐας δὲ γενομένης συμβούλιον ἔλαβον πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ κατὰ τοῦ Ἰησοῦ ὥστε θανατῶσαι αὐτόν·,Καὶ ⸀εὐθὺς πρωῒ συμβούλιον ποιήσαντες οἱ ἀρχιερεῖς μετὰ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ὅλον τὸ συνέδριον δήσαντες τὸν Ἰησοῦν ἀπήνεγκαν καὶ ⸀παρέδωκαν Πιλάτῳ.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 15:1,Matt 27:1,0.178589,mark_expands;substitution;reordering,13,11,2,0.0909,1,συμβουλιον,γενομενησ;ελαβον;θανατωσαι;ιησου;λαου;παντεσ;πρεσβυτεροι;πρωιασ;ωστε,απηνεγκαν;γραμματεων;δησαντεσ;ευθυσ;ολον;παρεδωκαν;πιλατω;ποιησαντεσ;πρεσβυτερων;πρωι;συνεδριον,12,και,Καὶ ⸀εὐθὺς πρωῒ συμβούλιον ποιήσαντες οἱ ἀρχιερεῖς μετὰ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ὅλον τὸ συνέδριον δήσαντες τὸν Ἰησοῦν ἀπήνεγκαν καὶ ⸀παρέδωκαν Πιλάτῳ.,Πρωΐας δὲ γενομένης συμβούλιον ἔλαβον πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ κατὰ τοῦ Ἰησοῦ ὥστε θανατῶσαι αὐτόν·,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 11:11,Matt 21:10,0.21409,substitution;reordering,15,10,2,0.0952,2,εισ ιεροσολυμα,εισελθοντοσ;εσεισθη;εστιν;λεγουσα;ουτοσ;πασα;πολισ;τισ,βηθανιαν;δωδεκα;εισηλθεν;εξηλθεν;ηδη;ιερον;ουσησ;οψε;περιβλεψαμενοσ;τησ;ωρασ,16,πας,Καὶ εἰσῆλθεν εἰς ⸀Ἱεροσόλυμα εἰς τὸ ἱερόν· καὶ περιβλεψάμενος πάντα ⸀ὀψὲ ἤδη οὔσης τῆς ὥρας ἐξῆλθεν εἰς Βηθανίαν μετὰ τῶν δώδεκα.,καὶ εἰσελθόντος αὐτοῦ εἰς Ἱεροσόλυμα ἐσείσθη πᾶσα ἡ πόλις λέγουσα· Τίς ἐστιν οὗτος;,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 21:10,Mark 11:11,0.21409,substitution;reordering,10,15,2,0.0952,2,εισ ιεροσολυμα,βηθανιαν;δωδεκα;εισηλθεν;εξηλθεν;ηδη;ιερον;ουσησ;οψε;περιβλεψαμενοσ;τησ;ωρασ,εισελθοντοσ;εσεισθη;εστιν;λεγουσα;ουτοσ;πασα;πολισ;τισ,16,πας,καὶ εἰσελθόντος αὐτοῦ εἰς Ἱεροσόλυμα ἐσείσθη πᾶσα ἡ πόλις λέγουσα· Τίς ἐστιν οὗτος;,Καὶ εἰσῆλθεν εἰς ⸀Ἱεροσόλυμα εἰς τὸ ἱερόν· καὶ περιβλεψάμενος πάντα ⸀ὀψὲ ἤδη οὔσης τῆς ὥρας ἐξῆλθεν εἰς Βηθανίαν μετὰ τῶν δώδεκα.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 20:31,Luke 18:39,0.273019,substitution,12,11,2,0.0952,1,ελεησον,αυτοσ;αυτω;εκραζεν;επετιμων;μαλλον;πολλω;προαγοντεσ;σιγηση;υιε,αυτοισ;εκραξαν;επετιμησεν;ημασ;κυριε;λεγοντεσ;μειζον;οχλοσ;σιωπησωσιν;υιοσ,6,δέ;Δαυίδ;υἱός,"ὁ δὲ ὄχλος ἐπετίμησεν αὐτοῖς ἵνα σιωπήσωσιν· οἱ δὲ μεῖζον ⸀ἔκραξαν λέγοντες· ⸂Κύριε, ἐλέησον ἡμᾶς⸃, ⸀υἱὸς Δαυίδ.","καὶ οἱ προάγοντες ἐπετίμων αὐτῷ ἵνα ⸀σιγήσῃ· αὐτὸς δὲ πολλῷ μᾶλλον ἔκραζεν· Υἱὲ Δαυίδ, ἐλέησόν με.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 18:39,Matt 20:31,0.273019,substitution,11,12,2,0.0952,1,δαυιδ,αυτοισ;εκραξαν;επετιμησεν;ημασ;κυριε;λεγοντεσ;μειζον;οχλοσ;σιωπησωσιν;υιοσ,αυτοσ;αυτω;εκραζεν;επετιμων;μαλλον;πολλω;προαγοντεσ;σιγηση;υιε,6,δέ;Δαυίδ;υἱός,"καὶ οἱ προάγοντες ἐπετίμων αὐτῷ ἵνα ⸀σιγήσῃ· αὐτὸς δὲ πολλῷ μᾶλλον ἔκραζεν· Υἱὲ Δαυίδ, ἐλέησόν με.","ὁ δὲ ὄχλος ἐπετίμησεν αὐτοῖς ἵνα σιωπήσωσιν· οἱ δὲ μεῖζον ⸀ἔκραξαν λέγοντες· ⸂Κύριε, ἐλέησον ἡμᾶς⸃, ⸀υἱὸς Δαυίδ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 26:21,Luke 22:16,0.120426,luke_expands;substitution;reordering,5,6,1,0.1,1,λεγω,βασιλεια;εωσ;οτου;πληρωθη;φαγω,αμην;εισ;εσθιοντων;παραδωσει,9,αὐτός;ἐσθίω;σύ;ὅτι;λέγω,καὶ ἐσθιόντων αὐτῶν εἶπεν· Ἀμὴν λέγω ὑμῖν ὅτι εἷς ἐξ ὑμῶν παραδώσει με.,λέγω γὰρ ὑμῖν ⸀ὅτι οὐ μὴ φάγω ⸀αὐτὸ ἕως ὅτου πληρωθῇ ἐν τῇ βασιλείᾳ τοῦ θεοῦ.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 22:16,Matt 26:21,0.120426,luke_expands;substitution;reordering,6,5,1,0.1,1,λεγω,αμην;εισ;εσθιοντων;παραδωσει,βασιλεια;εωσ;οτου;πληρωθη;φαγω,9,αὐτός;ἐσθίω;σύ;ὅτι;λέγω,λέγω γὰρ ὑμῖν ⸀ὅτι οὐ μὴ φάγω ⸀αὐτὸ ἕως ὅτου πληρωθῇ ἐν τῇ βασιλείᾳ τοῦ θεοῦ.,καὶ ἐσθιόντων αὐτῶν εἶπεν· Ἀμὴν λέγω ὑμῖν ὅτι εἷς ἐξ ὑμῶν παραδώσει με.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 10:48,Matt 20:31,0.439743,matt_expands;substitution;reordering,10,12,2,0.1,1,δαυιδ,αυτοισ;εκραξαν;επετιμησεν;ημασ;κυριε;λεγοντεσ;μειζον;οχλοσ;σιωπησωσιν;υιοσ,αυτω;εκραζεν;επετιμων;μαλλον;πολλοι;πολλω;σιωπηση;υιε,5,εγω;ελεαω,"καὶ ἐπετίμων αὐτῷ πολλοὶ ἵνα σιωπήσῃ· ὁ δὲ πολλῷ μᾶλλον ἔκραζεν· Υἱὲ Δαυίδ, ἐλέησόν με.","ὁ δὲ ὄχλος ἐπετίμησεν αὐτοῖς ἵνα σιωπήσωσιν· οἱ δὲ μεῖζον ⸀ἔκραξαν λέγοντες· ⸂Κύριε, ἐλέησον ἡμᾶς⸃, ⸀υἱὸς Δαυίδ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 20:31,Mark 10:48,0.439743,matt_expands;substitution;reordering,12,10,2,0.1,1,ελεησον,αυτω;εκραζεν;επετιμων;μαλλον;πολλοι;πολλω;σιωπηση;υιε,αυτοισ;εκραξαν;επετιμησεν;ημασ;κυριε;λεγοντεσ;μειζον;οχλοσ;σιωπησωσιν;υιοσ,5,εγω;ελεαω,"ὁ δὲ ὄχλος ἐπετίμησεν αὐτοῖς ἵνα σιωπήσωσιν· οἱ δὲ μεῖζον ⸀ἔκραξαν λέγοντες· ⸂Κύριε, ἐλέησον ἡμᾶς⸃, ⸀υἱὸς Δαυίδ.","καὶ ἐπετίμων αὐτῷ πολλοὶ ἵνα σιωπήσῃ· ὁ δὲ πολλῷ μᾶλλον ἔκραζεν· Υἱὲ Δαυίδ, ἐλέησόν με.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 18:14,Luke 17:2,0.136722,luke_expands;substitution,9,13,2,0.1,2,μικρων τουτων,αυτω;εισ;ενα;ερριπται;θαλασσαν;λιθοσ;λυσιτελει;μυλικοσ;περικειται;σκανδαλιση;τραχηλον,αποληται;εμπροσθεν;εστιν;θελημα;ουρανοισ;ουτωσ;πατροσ,10,εἷς;ἵνα;μικρός;οὗτος;ὁ,οὕτως οὐκ ἔστιν θέλημα ⸀ἔμπροσθεν τοῦ πατρὸς ⸀ὑμῶν τοῦ ἐν οὐρανοῖς ἵνα ἀπόληται ⸀ἓν τῶν μικρῶν τούτων.,λυσιτελεῖ αὐτῷ εἰ ⸂λίθος μυλικὸς⸃ περίκειται περὶ τὸν τράχηλον αὐτοῦ καὶ ἔρριπται εἰς τὴν θάλασσαν ἢ ἵνα σκανδαλίσῃ ⸂τῶν μικρῶν τούτων ἕνα⸃.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 17:2,Matt 18:14,0.136722,luke_expands;substitution,13,9,2,0.1,2,μικρων τουτων,αποληται;εμπροσθεν;εστιν;θελημα;ουρανοισ;ουτωσ;πατροσ,αυτω;εισ;ενα;ερριπται;θαλασσαν;λιθοσ;λυσιτελει;μυλικοσ;περικειται;σκανδαλιση;τραχηλον,10,εἷς;ἵνα;μικρός;οὗτος;ὁ,λυσιτελεῖ αὐτῷ εἰ ⸂λίθος μυλικὸς⸃ περίκειται περὶ τὸν τράχηλον αὐτοῦ καὶ ἔρριπται εἰς τὴν θάλασσαν ἢ ἵνα σκανδαλίσῃ ⸂τῶν μικρῶν τούτων ἕνα⸃.,οὕτως οὐκ ἔστιν θέλημα ⸀ἔμπροσθεν τοῦ πατρὸς ⸀ὑμῶν τοῦ ἐν οὐρανοῖς ἵνα ἀπόληται ⸀ἓν τῶν μικρῶν τούτων.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 15:37,Matt 27:50,0.371993,substitution;reordering,5,6,1,0.1,1,ιησουσ,αφηκεν;κραξασ;μεγαλη;πνευμα;φωνη,αφεισ;εξεπνευσεν;μεγαλην;φωνην,5,αφιημι,ὁ δὲ Ἰησοῦς ἀφεὶς φωνὴν μεγάλην ἐξέπνευσεν.,ὁ δὲ Ἰησοῦς πάλιν κράξας φωνῇ μεγάλῃ ἀφῆκεν τὸ πνεῦμα.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 27:50,Mark 15:37,0.371993,substitution;reordering,6,5,1,0.1,1,ιησουσ,αφεισ;εξεπνευσεν;μεγαλην;φωνην,αφηκεν;κραξασ;μεγαλη;πνευμα;φωνη,5,αφιημι,ὁ δὲ Ἰησοῦς πάλιν κράξας φωνῇ μεγάλῃ ἀφῆκεν τὸ πνεῦμα.,ὁ δὲ Ἰησοῦς ἀφεὶς φωνὴν μεγάλην ἐξέπνευσεν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 12:15,Mark 3:7,0.220799,matt_expands;substitution;reordering,10,12,2,0.1053,1,ιησουσ,γαλιλαιασ;ηκολουθησεν;θαλασσαν;ιουδαιασ;μαθητων;πληθοσ;πολυ;προσ;τησ,αυτουσ;αυτω;γνουσ;εθεραπευσεν;εκειθεν;ηκολουθησαν;παντασ;πολλοι,19,ακολουθεω;αναχωρεω;ιησους;ο;πολυς,"Ὁ δὲ Ἰησοῦς γνοὺς ἀνεχώρησεν ἐκεῖθεν. καὶ ἠκολούθησαν ⸀αὐτῷ πολλοί, καὶ ἐθεράπευσεν αὐτοὺς πάντας,","Καὶ ὁ Ἰησοῦς ⸂μετὰ τῶν μαθητῶν αὐτοῦ ἀνεχώρησεν⸃ πρὸς τὴν θάλασσαν· καὶ πολὺ πλῆθος ἀπὸ τῆς Γαλιλαίας ⸀ἠκολούθησεν, καὶ ἀπὸ τῆς Ἰουδαίας",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 3:7,Matt 12:15,0.220799,matt_expands;substitution;reordering,12,10,2,0.1053,1,ιησουσ,αυτουσ;αυτω;γνουσ;εθεραπευσεν;εκειθεν;ηκολουθησαν;παντασ;πολλοι,γαλιλαιασ;ηκολουθησεν;θαλασσαν;ιουδαιασ;μαθητων;πληθοσ;πολυ;προσ;τησ,19,ακολουθεω;αναχωρεω;ιησους;ο;πολυς,"Καὶ ὁ Ἰησοῦς ⸂μετὰ τῶν μαθητῶν αὐτοῦ ἀνεχώρησεν⸃ πρὸς τὴν θάλασσαν· καὶ πολὺ πλῆθος ἀπὸ τῆς Γαλιλαίας ⸀ἠκολούθησεν, καὶ ἀπὸ τῆς Ἰουδαίας","Ὁ δὲ Ἰησοῦς γνοὺς ἀνεχώρησεν ἐκεῖθεν. καὶ ἠκολούθησαν ⸀αὐτῷ πολλοί, καὶ ἐθεράπευσεν αὐτοὺς πάντας,",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 24:1,Mark 13:1,0.212407,matt_expands;substitution;reordering,11,11,2,0.1053,1,ιερου,διδασκαλε;εισ;εκπορευομενου;ιδε;λιθοι;μαθητων;οικοδομαι;ποταπαι;ποταποι,εξελθων;επιδειξαι;επορευετο;ιησουσ;μαθηται;οικοδομασ;προσηλθον;τασ,13,αυτος;και,"Καὶ ἐξελθὼν ὁ Ἰησοῦς ⸂ἀπὸ τοῦ ἱεροῦ ἐπορεύετο⸃, καὶ προσῆλθον οἱ μαθηταὶ αὐτοῦ ἐπιδεῖξαι αὐτῷ τὰς οἰκοδομὰς τοῦ ἱεροῦ·","Καὶ ἐκπορευομένου αὐτοῦ ἐκ τοῦ ἱεροῦ λέγει αὐτῷ εἷς τῶν μαθητῶν αὐτοῦ· Διδάσκαλε, ἴδε ποταποὶ λίθοι καὶ ποταπαὶ οἰκοδομαί.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 13:1,Matt 24:1,0.212407,matt_expands;substitution;reordering,11,11,2,0.1053,1,ιερου,εξελθων;επιδειξαι;επορευετο;ιησουσ;μαθηται;οικοδομασ;προσηλθον;τασ,διδασκαλε;εισ;εκπορευομενου;ιδε;λιθοι;μαθητων;οικοδομαι;ποταπαι;ποταποι,13,αυτος;και,"Καὶ ἐκπορευομένου αὐτοῦ ἐκ τοῦ ἱεροῦ λέγει αὐτῷ εἷς τῶν μαθητῶν αὐτοῦ· Διδάσκαλε, ἴδε ποταποὶ λίθοι καὶ ποταπαὶ οἰκοδομαί.","Καὶ ἐξελθὼν ὁ Ἰησοῦς ⸂ἀπὸ τοῦ ἱεροῦ ἐπορεύετο⸃, καὶ προσῆλθον οἱ μαθηταὶ αὐτοῦ ἐπιδεῖξαι αὐτῷ τὰς οἰκοδομὰς τοῦ ἱεροῦ·",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 22:56,Matt 26:69,0.156772,matt_expands;reordering,10,12,2,0.1053,1,παιδισκη,αυλη;γαλιλαιου;εκαθητο;εξω;ησθα;ιησου;λεγουσα;μια;πετροσ;προσηλθεν,ατενισασα;ιδουσα;καθημενον;ουτοσ;προσ;τισ;φωσ,3,παιδίσκη;αὐτός;ὁ;κάθημαι,ἰδοῦσα δὲ αὐτὸν παιδίσκη τις καθήμενον πρὸς τὸ φῶς καὶ ἀτενίσασα αὐτῷ εἶπεν· Καὶ οὗτος σὺν αὐτῷ ἦν·,Ὁ δὲ Πέτρος ⸂ἐκάθητο ἔξω⸃ ἐν τῇ αὐλῇ· καὶ προσῆλθεν αὐτῷ μία παιδίσκη λέγουσα· Καὶ σὺ ἦσθα μετὰ Ἰησοῦ τοῦ Γαλιλαίου·,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 26:69,Luke 22:56,0.156772,matt_expands;reordering,12,10,2,0.1053,1,αυτω,ατενισασα;ιδουσα;καθημενον;ουτοσ;προσ;τισ;φωσ,αυλη;γαλιλαιου;εκαθητο;εξω;ησθα;ιησου;λεγουσα;μια;πετροσ;προσηλθεν,3,παιδίσκη;αὐτός;ὁ;κάθημαι,Ὁ δὲ Πέτρος ⸂ἐκάθητο ἔξω⸃ ἐν τῇ αὐλῇ· καὶ προσῆλθεν αὐτῷ μία παιδίσκη λέγουσα· Καὶ σὺ ἦσθα μετὰ Ἰησοῦ τοῦ Γαλιλαίου·,ἰδοῦσα δὲ αὐτὸν παιδίσκη τις καθήμενον πρὸς τὸ φῶς καὶ ἀτενίσασα αὐτῷ εἶπεν· Καὶ οὗτος σὺν αὐτῷ ἦν·,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 23:22,Matt 27:23,0.246799,luke_expands;substitution,13,7,2,0.1111,2,κακον εποιησεν,εκραζον;εφη;λεγοντεσ;περισσωσ;σταυρωθητω,αιτιον;απολυσω;αυτουσ;αυτω;ευρον;θανατου;ουδεν;ουτοσ;παιδευσασ;προσ;τριτον,7,λέγω;γάρ;κακός;ποιέω;τίς,ὁ δὲ τρίτον εἶπεν πρὸς αὐτούς· Τί γὰρ κακὸν ἐποίησεν οὗτος; οὐδὲν αἴτιον θανάτου εὗρον ἐν αὐτῷ· παιδεύσας οὖν αὐτὸν ἀπολύσω.,ὁ ⸀δὲ ἔφη· Τί γὰρ κακὸν ἐποίησεν; οἱ δὲ περισσῶς ἔκραζον λέγοντες· Σταυρωθήτω.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 27:23,Luke 23:22,0.246799,luke_expands;substitution,7,13,2,0.1111,2,κακον εποιησεν,αιτιον;απολυσω;αυτουσ;αυτω;ευρον;θανατου;ουδεν;ουτοσ;παιδευσασ;προσ;τριτον,εκραζον;εφη;λεγοντεσ;περισσωσ;σταυρωθητω,7,λέγω;γάρ;κακός;ποιέω;τίς,ὁ ⸀δὲ ἔφη· Τί γὰρ κακὸν ἐποίησεν; οἱ δὲ περισσῶς ἔκραζον λέγοντες· Σταυρωθήτω.,ὁ δὲ τρίτον εἶπεν πρὸς αὐτούς· Τί γὰρ κακὸν ἐποίησεν οὗτος; οὐδὲν αἴτιον θανάτου εὗρον ἐν αὐτῷ· παιδεύσας οὖν αὐτὸν ἀπολύσω.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 13:55,Mark 6:3,0.365632,matt_expands;substitution;reordering,12,18,3,0.1111,2,ουτοσ εστιν,αδελφαι;αδελφοσ;αυτω;εισιν;εσκανδαλιζοντο;ημασ;ιακωβου;ιουδα;ιωσητοσ;μαριασ;προσ;σιμωνοσ;τεκτων;τησ;ωδε,αδελφοι;ιακωβοσ;ιουδασ;ιωσηφ;λεγεται;μαριαμ;μητηρ;σιμων;τεκτονοσ,20,αυτος;ιουδας;και;ο;ου;υιος,οὐχ οὗτός ἐστιν ὁ τοῦ τέκτονος υἱός; ⸀οὐχ ἡ μήτηρ αὐτοῦ λέγεται Μαριὰμ καὶ οἱ ἀδελφοὶ αὐτοῦ Ἰάκωβος καὶ ⸀Ἰωσὴφ καὶ Σίμων καὶ Ἰούδας;,"οὐχ οὗτός ἐστιν ὁ τέκτων, ὁ υἱὸς ⸀τῆς Μαρίας ⸂καὶ ἀδελφὸς⸃ Ἰακώβου καὶ ⸀Ἰωσῆτος καὶ Ἰούδα καὶ Σίμωνος; καὶ οὐκ εἰσὶν αἱ ἀδελφαὶ αὐτοῦ ὧδε πρὸς ἡμᾶς; καὶ ἐσκανδαλίζοντο ἐν αὐτῷ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 6:3,Matt 13:55,0.365632,matt_expands;substitution;reordering,18,12,3,0.1111,2,ουτοσ εστιν,αδελφοι;ιακωβοσ;ιουδασ;ιωσηφ;λεγεται;μαριαμ;μητηρ;σιμων;τεκτονοσ,αδελφαι;αδελφοσ;αυτω;εισιν;εσκανδαλιζοντο;ημασ;ιακωβου;ιουδα;ιωσητοσ;μαριασ;προσ;σιμωνοσ;τεκτων;τησ;ωδε,20,αυτος;ιουδας;και;ο;ου;υιος,"οὐχ οὗτός ἐστιν ὁ τέκτων, ὁ υἱὸς ⸀τῆς Μαρίας ⸂καὶ ἀδελφὸς⸃ Ἰακώβου καὶ ⸀Ἰωσῆτος καὶ Ἰούδα καὶ Σίμωνος; καὶ οὐκ εἰσὶν αἱ ἀδελφαὶ αὐτοῦ ὧδε πρὸς ἡμᾶς; καὶ ἐσκανδαλίζοντο ἐν αὐτῷ.",οὐχ οὗτός ἐστιν ὁ τοῦ τέκτονος υἱός; ⸀οὐχ ἡ μήτηρ αὐτοῦ λέγεται Μαριὰμ καὶ οἱ ἀδελφοὶ αὐτοῦ Ἰάκωβος καὶ ⸀Ἰωσὴφ καὶ Σίμων καὶ Ἰούδας;,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
